date,wareki,prefectures,item,count,unit,url
2021-11-01,令和3年11月,愛知,常用労働者数,2003.6,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,三重,常用労働者数,398.2,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,滋賀,常用労働者数,310.7,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,京都,常用労働者数,547.2,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大阪,常用労働者数,2365.2,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,兵庫,常用労働者数,1052.8,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,奈良,常用労働者数,228.7,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,和歌山,常用労働者数,145.9,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鳥取,常用労働者数,95.6,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,島根,常用労働者数,122.2,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岡山,常用労働者数,383.1,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,広島,常用労働者数,637,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山口,常用労働者数,258.9,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,徳島,常用労働者数,136.1,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,香川,常用労働者数,180.4,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛媛,常用労働者数,235.3,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,高知,常用労働者数,117,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福岡,常用労働者数,1002.6,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,佐賀,常用労働者数,143.8,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長崎,常用労働者数,219.4,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,熊本,常用労働者数,307.4,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大分,常用労働者数,201.4,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮崎,常用労働者数,172.9,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鹿児島,常用労働者数,283,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,沖縄,常用労働者数,268.4,（千人）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,全国,総実労働時間,145.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,北海道,総実労働時間,142.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,青森,総実労働時間,150.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岩手,総実労働時間,153.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮城,総実労働時間,149.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,秋田,総実労働時間,149.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山形,総実労働時間,155.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福島,総実労働時間,153.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,茨城,総実労働時間,148.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,栃木,総実労働時間,153,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,群馬,総実労働時間,151.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,埼玉,総実労働時間,137.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,千葉,総実労働時間,135,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,東京,総実労働時間,146.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,神奈川,総実労働時間,139.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,新潟,総実労働時間,148.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,富山,総実労働時間,152,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,石川,総実労働時間,147.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福井,総実労働時間,154.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山梨,総実労働時間,148.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長野,総実労働時間,151.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岐阜,総実労働時間,150.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,静岡,総実労働時間,148.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛知,総実労働時間,149.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,三重,総実労働時間,148.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,滋賀,総実労働時間,139.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,京都,総実労働時間,137.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大阪,総実労働時間,141.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,兵庫,総実労働時間,141.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,奈良,総実労働時間,134.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,和歌山,総実労働時間,150.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鳥取,総実労働時間,150.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,島根,総実労働時間,152.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岡山,総実労働時間,148.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,広島,総実労働時間,150.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山口,総実労働時間,148.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,徳島,総実労働時間,152.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,香川,総実労働時間,148.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛媛,総実労働時間,148.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,高知,総実労働時間,143.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福岡,総実労働時間,148.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,佐賀,総実労働時間,144.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長崎,総実労働時間,148.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,熊本,総実労働時間,147.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大分,総実労働時間,150.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮崎,総実労働時間,150.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鹿児島,総実労働時間,144.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,沖縄,総実労働時間,146.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,全国,所定内労働時間,133.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,北海道,所定内労働時間,132.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,青森,所定内労働時間,139.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岩手,所定内労働時間,141.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮城,所定内労働時間,138.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,秋田,所定内労働時間,141.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山形,所定内労働時間,142.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福島,所定内労働時間,140.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,茨城,所定内労働時間,135,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,栃木,所定内労働時間,140.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,群馬,所定内労働時間,138.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,埼玉,所定内労働時間,126.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,千葉,所定内労働時間,125.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,東京,所定内労働時間,133.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,神奈川,所定内労働時間,127.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,新潟,所定内労働時間,138.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,富山,所定内労働時間,141.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,石川,所定内労働時間,136.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福井,所定内労働時間,141.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山梨,所定内労働時間,136.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長野,所定内労働時間,139.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岐阜,所定内労働時間,138,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,静岡,所定内労働時間,137.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛知,所定内労働時間,134.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,三重,所定内労働時間,134.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,滋賀,所定内労働時間,127.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,京都,所定内労働時間,126.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大阪,所定内労働時間,131.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,兵庫,所定内労働時間,130.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,奈良,所定内労働時間,127.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,和歌山,所定内労働時間,138.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鳥取,所定内労働時間,140.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,島根,所定内労働時間,139.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岡山,所定内労働時間,137.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,広島,所定内労働時間,136.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山口,所定内労働時間,136.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,徳島,所定内労働時間,141,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,香川,所定内労働時間,136.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛媛,所定内労働時間,136.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,高知,所定内労働時間,135.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福岡,所定内労働時間,136.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,佐賀,所定内労働時間,133.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長崎,所定内労働時間,137.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,熊本,所定内労働時間,136.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大分,所定内労働時間,138.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮崎,所定内労働時間,139.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鹿児島,所定内労働時間,134.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,沖縄,所定内労働時間,136.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,全国,所定外労働時間,12.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,北海道,所定外労働時間,9.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,青森,所定外労働時間,10.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岩手,所定外労働時間,11.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮城,所定外労働時間,11.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,秋田,所定外労働時間,8.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山形,所定外労働時間,12.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福島,所定外労働時間,12.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,茨城,所定外労働時間,13.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,栃木,所定外労働時間,12.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,群馬,所定外労働時間,13.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,埼玉,所定外労働時間,11.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,千葉,所定外労働時間,9.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,東京,所定外労働時間,13.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,神奈川,所定外労働時間,12.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,新潟,所定外労働時間,10.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,富山,所定外労働時間,10.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,石川,所定外労働時間,10.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福井,所定外労働時間,12.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山梨,所定外労働時間,12.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長野,所定外労働時間,11.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岐阜,所定外労働時間,12.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,静岡,所定外労働時間,11.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛知,所定外労働時間,14.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,三重,所定外労働時間,14.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,滋賀,所定外労働時間,11.3,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,京都,所定外労働時間,10.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大阪,所定外労働時間,10.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,兵庫,所定外労働時間,10.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,奈良,所定外労働時間,6.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,和歌山,所定外労働時間,11.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鳥取,所定外労働時間,9.7,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,島根,所定外労働時間,13.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,岡山,所定外労働時間,11.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,広島,所定外労働時間,13.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,山口,所定外労働時間,12,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,徳島,所定外労働時間,11.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,香川,所定外労働時間,12.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,愛媛,所定外労働時間,11.4,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,高知,所定外労働時間,8.2,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,福岡,所定外労働時間,12.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,佐賀,所定外労働時間,11,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,長崎,所定外労働時間,11.6,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,熊本,所定外労働時間,11.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,大分,所定外労働時間,12,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,宮崎,所定外労働時間,11.1,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,鹿児島,所定外労働時間,10.5,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,沖縄,所定外労働時間,9.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,全国,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,北海道,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
2021-11-01,令和3年11月,青森,出勤日数,19.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0311T2.xlsx
