date,wareki,prefectures,item,count,unit,url
2022-11-01,令和4年11月,熊本,所定外労働時間,10.8,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,所定外労働時間,12.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,所定外労働時間,12,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,所定外労働時間,10.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,所定外労働時間,9.9,（時間）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,全国,出勤日数,18.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,北海道,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,青森,出勤日数,19.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岩手,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮城,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,秋田,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山形,出勤日数,19.2,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福島,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,茨城,出勤日数,18.2,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,栃木,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,群馬,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,埼玉,出勤日数,17.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,千葉,出勤日数,17.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,東京,出勤日数,18,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,神奈川,出勤日数,17.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,新潟,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,富山,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,石川,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福井,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山梨,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長野,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岐阜,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,静岡,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛知,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,三重,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,滋賀,出勤日数,18.1,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,京都,出勤日数,17.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大阪,出勤日数,18.1,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,兵庫,出勤日数,18,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,奈良,出勤日数,18.1,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,和歌山,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鳥取,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,島根,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岡山,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,広島,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山口,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,徳島,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,香川,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛媛,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,高知,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福岡,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,佐賀,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長崎,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,熊本,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,全国,現金給与総額,328417,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,北海道,現金給与総額,290148,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,青森,現金給与総額,266690,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岩手,現金給与総額,285138,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮城,現金給与総額,288169,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,秋田,現金給与総額,260372,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山形,現金給与総額,300189,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福島,現金給与総額,288435,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,茨城,現金給与総額,316039,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,栃木,現金給与総額,317515,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,群馬,現金給与総額,289666,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,埼玉,現金給与総額,274707,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,千葉,現金給与総額,289020,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,東京,現金給与総額,399460,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,神奈川,現金給与総額,315769,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,新潟,現金給与総額,268312,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,富山,現金給与総額,287919,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,石川,現金給与総額,290901,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福井,現金給与総額,298384,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山梨,現金給与総額,285484,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長野,現金給与総額,304570,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岐阜,現金給与総額,300928,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,静岡,現金給与総額,297075,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛知,現金給与総額,342208,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,三重,現金給与総額,310022,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,滋賀,現金給与総額,299059,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,京都,現金給与総額,306876,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大阪,現金給与総額,326889,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,兵庫,現金給与総額,334648,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,奈良,現金給与総額,275537,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,和歌山,現金給与総額,291369,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鳥取,現金給与総額,267922,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,島根,現金給与総額,274604,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岡山,現金給与総額,303705,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,広島,現金給与総額,346432,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山口,現金給与総額,287905,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,徳島,現金給与総額,290051,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,香川,現金給与総額,277079,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛媛,現金給与総額,267289,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,高知,現金給与総額,277502,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福岡,現金給与総額,292665,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,佐賀,現金給与総額,267477,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長崎,現金給与総額,288822,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,熊本,現金給与総額,288446,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,現金給与総額,270470,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,現金給与総額,259768,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,現金給与総額,259110,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,現金給与総額,241920,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,全国,きまって支給する給与,305698,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,北海道,きまって支給する給与,265117,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,青森,きまって支給する給与,241842,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岩手,きまって支給する給与,256998,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮城,きまって支給する給与,265308,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,秋田,きまって支給する給与,244679,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山形,きまって支給する給与,266964,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福島,きまって支給する給与,274954,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,茨城,きまって支給する給与,289956,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,栃木,きまって支給する給与,296198,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,群馬,きまって支給する給与,285255,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,埼玉,きまって支給する給与,259790,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,千葉,きまって支給する給与,270473,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,東京,きまって支給する給与,374098,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,神奈川,きまって支給する給与,296060,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,新潟,きまって支給する給与,254834,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,富山,きまって支給する給与,278982,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,石川,きまって支給する給与,270555,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福井,きまって支給する給与,284920,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山梨,きまって支給する給与,273030,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長野,きまって支給する給与,275244,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岐阜,きまって支給する給与,273162,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,静岡,きまって支給する給与,285855,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛知,きまって支給する給与,313664,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,三重,きまって支給する給与,286253,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,滋賀,きまって支給する給与,283687,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,京都,きまって支給する給与,278951,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大阪,きまって支給する給与,308809,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,兵庫,きまって支給する給与,279683,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,奈良,きまって支給する給与,259728,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,和歌山,きまって支給する給与,267728,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鳥取,きまって支給する給与,247617,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,島根,きまって支給する給与,263481,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岡山,きまって支給する給与,270255,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,広島,きまって支給する給与,299973,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山口,きまって支給する給与,278622,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,徳島,きまって支給する給与,286164,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,香川,きまって支給する給与,274750,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛媛,きまって支給する給与,255552,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,高知,きまって支給する給与,256870,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福岡,きまって支給する給与,272707,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,佐賀,きまって支給する給与,248613,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長崎,きまって支給する給与,245777,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,熊本,きまって支給する給与,260675,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,きまって支給する給与,264770,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,きまって支給する給与,248027,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,きまって支給する給与,243059,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,きまって支給する給与,234511,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,全国,所定内給与,280041,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,北海道,所定内給与,243849,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,青森,所定内給与,222718,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岩手,所定内給与,235234,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮城,所定内給与,241564,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,秋田,所定内給与,225916,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山形,所定内給与,244537,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福島,所定内給与,250104,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,茨城,所定内給与,265127,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,栃木,所定内給与,266890,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,群馬,所定内給与,260102,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,埼玉,所定内給与,238817,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,千葉,所定内給与,249325,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,東京,所定内給与,345065,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,神奈川,所定内給与,272134,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,新潟,所定内給与,235412,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,富山,所定内給与,254519,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,石川,所定内給与,246218,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福井,所定内給与,261096,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山梨,所定内給与,248232,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長野,所定内給与,251914,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岐阜,所定内給与,250071,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,静岡,所定内給与,259640,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛知,所定内給与,283600,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,三重,所定内給与,256831,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,滋賀,所定内給与,257813,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,京都,所定内給与,255979,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大阪,所定内給与,283963,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,兵庫,所定内給与,254185,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,奈良,所定内給与,242142,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,和歌山,所定内給与,242914,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鳥取,所定内給与,228854,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,島根,所定内給与,237448,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岡山,所定内給与,246294,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,広島,所定内給与,272509,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山口,所定内給与,251774,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,徳島,所定内給与,264990,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,香川,所定内給与,250551,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛媛,所定内給与,233845,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,高知,所定内給与,242492,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福岡,所定内給与,253863,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,佐賀,所定内給与,229507,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長崎,所定内給与,226021,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,熊本,所定内給与,240731,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,所定内給与,242342,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,所定内給与,229346,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,所定内給与,224582,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,所定内給与,217774,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,全国,特別給与,22719,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,北海道,特別給与,25031,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,青森,特別給与,24848,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岩手,特別給与,28140,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮城,特別給与,22861,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
